









Frequency of observations in the selected location(s).:
Number of taxa: 	1011

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
nightjar sp.	0.0	0.0	0.0	0.0	0.0	2.31E-5	0.0	0.0	0.0	5.41E-5	2.53E-5	1.167E-4	8.71E-5	2.743E-4	9.33E-5	7.12E-5	9.4E-5	9.19E-5	7.23E-5	1.187E-4	5.3E-5	1.053E-4	0.0	9.68E-5	0.0	0.0	6.62E-5	4.53E-5	0.0	0.0	0.0	1.493E-4	2.964E-4	0.0015	0.0	1.145E-4	9.75E-5	9.79E-5	4.78E-5	3.48E-5	0.0	6.46E-5	0.0	0.0	0.0	4.06E-5	3.56E-5	2.2E-5	
Black Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chimney Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.154E-4	0.0011624	0.0071975	0.0386974	0.0934201	0.119632	0.144674	0.1618756	0.1816303	0.1933535	0.1865394	0.1437604	0.1496981	0.1375007	0.1370219	0.1398703	0.1431161	0.1438133	0.1415707	0.1287008	0.1251997	0.1153311	0.1197396	0.1198298	0.1406837	0.1603899	0.1519642	0.144302	0.1129638	0.0738909	0.0272545	0.0073749	0.0010066	1.939E-4	7.68E-5	2.96E-5	0.0	0.0	0.0	0.0	
Chimney/Vaux's Swift	2.08E-5	0.0	2.46E-5	1.99E-5	0.0015	0.0	1.67E-5	0.0	0.0	0.0	0.0	0.0	6.53E-5	0.0	0.0	2.37E-5	1.88E-5	0.0	0.0	2.97E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chaetura sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.48E-5	3.6E-5	3.23E-5	0.0	0.0	0.0	1.217E-4	0.0	2.2E-5	
White-throated Swift	7.901E-4	0.0010635	0.0016452	0.0010142	6.652E-4	6.685E-4	7.004E-4	5.838E-4	6.926E-4	0.0017571	0.0015153	0.0013666	0.001676	0.0017375	0.0026121	0.0046725	0.0056372	0.0043177	0.0056417	0.0077773	0.0050323	0.0050029	0.0033103	0.0045494	0.0031414	0.0031236	0.0026487	0.0015392	0.0011672	0.004173	0.0033132	0.0020158	0.0016301	0.0013853	8.454E-4	0.0012976	0.0012676	0.00142	0.0020082	9.393E-4	2.876E-4	7.434E-4	7.677E-4	7.401E-4	8.39E-5	4.869E-4	7.831E-4	0.0010783	
large swift sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swift sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82E-5	4.88E-5	4.9E-5	0.0	0.0015	0.0	0.0	0.0	2.96E-5	0.0	0.0	0.0	0.0	
Mexican Violetear	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	3.76E-5	3.675E-4	3.255E-4	2.078E-4	7.416E-4	0.0027384	0.0010049	4.84E-4	5.437E-4	8.287E-4	2.649E-4	2.263E-4	4.915E-4	1.814E-4	1.163E-4	3.73E-5	4.94E-5	0.0	4.97E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green-breasted Mango	6.24E-5	2.66E-5	7.37E-5	1.193E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47E-5	4.94E-5	5.13E-5	0.0	3.82E-5	0.0015	2.448E-4	4.78E-5	3.827E-4	0.0015	0.0015	7.68E-5	2.96E-5	0.0022243	4.06E-5	7.12E-5	0.0015	
Rivoli's Hummingbird	0.0	0.0	0.0	1.99E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.67E-5	1.088E-4	9.14E-5	9.33E-5	1.897E-4	3.194E-4	6.431E-4	5.786E-4	0.001128	7.416E-4	4.74E-4	3.547E-4	5.808E-4	0.0010874	0.0016574	0.0012581	0.0012675	0.0011672	0.0023586	0.0016275	0.0025385	0.0013337	7.183E-4	2.984E-4	3.435E-4	4.88E-5	1.959E-4	1.434E-4	3.131E-4	0.0015	0.0	3.84E-5	2.96E-5	0.0	0.0	0.0	0.0	
Amethyst-throated Mountain-gem	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-throated Mountain-gem	6.24E-5	2.66E-5	4.91E-5	0.0	0.0	2.31E-5	1.67E-5	0.0015	0.0	0.0	5.05E-5	1.333E-4	3.7E-4	4.024E-4	0.001135	0.0023718	0.0024804	0.0025033	0.0022784	0.0027013	0.0015892	0.0013166	9.458E-4	8.712E-4	7.854E-4	0.0016574	0.001523	0.0012223	0.0013515	0.0017539	0.0013369	0.0010079	3.952E-4	4.105E-4	2.486E-4	3.053E-4	4.88E-5	4.9E-5	4.78E-5	1.044E-4	7.19E-4	0.0	0.0015	0.0	0.0	0.0	0.0015	6.6E-5	
Lucifer Hummingbird	0.0	0.0	0.0	0.0	0.0	2.31E-5	0.0	7.96E-5	5.195E-4	6.488E-4	8.081E-4	6.0E-4	7.618E-4	8.596E-4	0.0015237	0.0028343	0.0036454	0.0032383	0.0035803	0.004037	0.0031253	0.0020538	0.0023645	0.0023231	0.0021748	0.0026774	0.0027149	0.0025351	0.0019658	0.0064711	0.0043595	0.0070554	0.0027169	0.0018471	0.0012432	0.0011068	8.288E-4	7.345E-4	5.26E-4	4.87E-4	1.798E-4	3.23E-5	7.68E-5	2.96E-5	0.0015	0.0015	0.0	0.0	
Ruby-throated Hummingbird	0.008171	0.0090931	0.0092327	0.0095253	0.0096455	0.0093135	0.0071542	0.0079603	0.0083114	0.0149758	0.0313408	0.0596794	0.0996887	0.1324713	0.1529456	0.1670224	0.1353489	0.1197005	0.074717	0.040222	0.0417417	0.0372847	0.0413194	0.0433162	0.05425	0.0566711	0.0625745	0.0703938	0.0924561	0.114303	0.1467682	0.199231	0.2414049	0.2714726	0.2769269	0.2492939	0.1957974	0.1454314	0.1103089	0.0644264	0.0490725	0.0426309	0.0193459	0.012315	0.0106597	0.0083989	0.0082939	0.0088681	
Black-chinned Hummingbird	0.0064869	0.0074978	0.0086188	0.0087299	0.0078162	0.0081378	0.0057534	0.0082787	0.0144007	0.0326819	0.0646514	0.0948103	0.1082428	0.098471	0.1001446	0.1076918	0.1285279	0.1308851	0.130158	0.1173415	0.1295158	0.1233872	0.1324112	0.1417578	0.1424515	0.1420284	0.151172	0.1301041	0.1274727	0.1259752	0.1163683	0.105831	0.0872851	0.0781426	0.0590254	0.0438134	0.0285213	0.0165997	0.0107105	0.0077576	0.0089157	0.0077893	0.0059496	0.0050326	0.0057076	0.0055181	0.0056954	0.0061834	
Lucifer x Black-chinned Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-throated x Black-chinned Hummingbird (hybrid)	2.08E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-throated/Black-chinned Hummingbird	0.0037424	0.0044136	0.0041252	0.0036789	0.0030766	0.0037577	0.002835	0.0029188	0.0024242	0.0036493	0.0059853	0.0121992	0.0186753	0.0205575	0.0222025	0.0261729	0.0286369	0.027973	0.0222777	0.0134172	0.0170569	0.0172732	0.0176745	0.0167457	0.0196339	0.0193154	0.0199974	0.0195564	0.0269075	0.0321137	0.03598	0.0391967	0.0443094	0.0517701	0.0445052	0.0402259	0.031154	0.0185584	0.0121928	0.0098101	0.0092393	0.0085326	0.0056042	0.0048549	0.0057915	0.0040169	0.0026697	0.0036969	
Anna's Hummingbird	0.0027652	0.002127	0.0018416	0.0013721	0.0011918	0.001752	9.005E-4	6.899E-4	2.597E-4	1.352E-4	2.778E-4	1.833E-4	1.088E-4	5.49E-5	2.177E-4	7.12E-5	3.76E-5	0.0	1.085E-4	2.97E-5	0.0	0.0	0.0015	0.0015	0.0	6.37E-5	0.0	5.885E-4	2.457E-4	2.419E-4	5.231E-4	6.719E-4	9.879E-4	8.209E-4	0.0011437	0.0012213	0.0019502	0.002889	0.0024864	0.0029221	0.0028041	0.002618	0.0033779	0.0034636	0.0034833	0.0039763	0.0040224	0.0036528	
Black-chinned x Anna's Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.097E-4	9.33E-5	1.067E-4	1.88E-5	6.89E-5	0.0	0.0	0.0	0.0	2.364E-4	2.904E-4	2.416E-4	2.55E-4	0.0	0.0	0.0	0.0	0.0	3.73E-5	1.482E-4	5.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Costa's Hummingbird	1.871E-4	1.329E-4	0.0015	5.97E-5	2.77E-5	0.0015	0.0015	2.65E-5	0.0	2.7E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.853E-4	9.88E-5	1.539E-4	1.492E-4	1.145E-4	0.0	0.0	1.434E-4	6.96E-5	3.6E-5	9.7E-5	1.535E-4	5.92E-5	2.518E-4	2.434E-4	2.136E-4	1.76E-4	
Anna's/Costa's Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06E-5	0.0	0.0	
Broad-tailed Hummingbird	0.0019336	0.0028981	0.0032167	0.003142	0.0034092	0.0035732	0.0024348	0.0028922	0.0023376	0.0022166	0.0023487	0.0020832	0.002329	0.0014449	0.0022078	0.0029173	0.0036078	0.003399	0.0036888	0.0056697	0.0039199	0.0038443	0.0029556	0.0042106	0.004108	0.006056	0.0052973	0.0061114	0.0065733	0.0159661	0.0117996	0.0159773	0.0087433	0.0075423	0.0053207	0.0049615	0.0046317	0.0032808	0.0032514	0.0020525	0.0017256	7.434E-4	0.0014202	0.0016578	0.0023502	0.0014201	0.0021358	0.0024646	
Rufous Hummingbird	0.015739	0.0162187	0.0165746	0.0174598	0.0157155	0.0162755	0.0161094	0.0117813	0.0124095	0.0103533	0.0085107	0.0068829	0.0035043	0.0018107	4.82E-4	1.897E-4	9.4E-5	4.59E-5	0.0	5.94E-5	5.3E-5	1.053E-4	0.0	9.68E-5	0.0012687	0.0029961	0.0084757	0.0105478	0.0172011	0.0327185	0.0305162	0.0378528	0.0249457	0.0249872	0.0204873	0.0177467	0.0154064	0.0158652	0.0134838	0.0137063	0.0135534	0.0130575	0.0155842	0.0154825	0.0172486	0.0169196	0.0152707	0.0152275	
Anna's x Rufous Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	7.47E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Allen's Hummingbird	8.109E-4	0.0011699	0.0012277	0.0011136	0.0020233	0.0013601	9.339E-4	9.287E-4	3.175E-4	5.41E-5	1.263E-4	1.67E-5	2.18E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.912E-4	2.649E-4	1.358E-4	6.143E-4	7.257E-4	7.556E-4	0.0010452	0.0010373	1.026E-4	3.978E-4	1.527E-4	2.925E-4	2.938E-4	2.391E-4	4.522E-4	5.393E-4	8.403E-4	7.293E-4	5.625E-4	5.875E-4	7.303E-4	6.051E-4	9.022E-4	
Anna's x Allen's Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rufous/Allen's Hummingbird	0.0032227	0.0029779	0.0028238	0.0033011	0.0031874	0.0028816	0.0020012	0.0021227	0.002251	0.0020274	0.00149	0.0010833	4.571E-4	1.097E-4	7.77E-5	9.49E-5	0.0	4.59E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	6.37E-5	2.649E-4	2.716E-4	3.686E-4	0.0012096	0.0017438	0.0019038	0.0026181	0.0022576	0.0015415	0.0017556	0.0016089	0.001469	0.0015301	0.001635	0.0026963	0.0028442	0.0027637	0.0023979	0.0042387	0.0037329	0.0023137	0.0027726	
Calliope Hummingbird	5.198E-4	0.0010901	0.001105	0.0012528	0.0016076	7.838E-4	8.838E-4	6.899E-4	0.0012698	0.0013786	0.0015658	7.833E-4	3.483E-4	7.32E-5	3.11E-5	2.37E-5	0.0	0.0	3.62E-5	0.0	0.0	0.0	0.0	4.84E-5	2.416E-4	0.0010837	0.0029797	0.0034857	0.0035017	0.0096764	0.0056963	0.0089219	0.004594	0.0028733	0.0024863	0.0015648	8.288E-4	7.345E-4	9.56E-5	3.131E-4	6.471E-4	2.909E-4	2.687E-4	0.0013618	5.456E-4	7.303E-4	6.051E-4	4.401E-4	
Anna's x Calliope Hummingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Selasphorus sp.	2.079E-4	1.595E-4	2.947E-4	3.98E-5	1.94E-4	2.536E-4	1.001E-4	2.65E-5	1.154E-4	2.7E-5	0.0	3.33E-5	0.0	1.83E-5	1.55E-5	1.19E-5	7.52E-5	2.3E-5	0.0	2.97E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.811E-4	1.229E-4	2.419E-4	5.813E-4	1.867E-4	2.964E-4	4.105E-4	1.492E-4	3.053E-4	1.463E-4	3.428E-4	9.56E-5	1.391E-4	7.19E-5	1.939E-4	1.535E-4	1.184E-4	8.39E-5	8.11E-5	2.136E-4	1.54E-4	
Broad-billed Hummingbird	7.901E-4	2.127E-4	6.875E-4	5.568E-4	1.386E-4	1.844E-4	2.501E-4	1.857E-4	1.154E-4	5.41E-5	5.05E-5	1.67E-5	1.741E-4	3.66E-5	1.55E-5	7.12E-5	2.255E-4	9.19E-5	1.085E-4	1.484E-4	0.0015	5.27E-5	2.956E-4	9.68E-5	1.208E-4	1.912E-4	3.973E-4	4.98E-4	5.529E-4	9.072E-4	6.975E-4	0.0011572	5.928E-4	4.618E-4	2.984E-4	1.908E-4	9.75E-5	6.855E-4	2.869E-4	8.349E-4	1.438E-4	1.293E-4	1.535E-4	0.0014506	5.875E-4	2.029E-4	2.136E-4	3.081E-4	
Berylline Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-bellied Hummingbird	0.0255525	0.027811	0.0298097	0.0291725	0.0291305	0.0256351	0.020512	0.0262955	0.0249343	0.0253291	0.0260373	0.0296814	0.0335198	0.030763	0.0308783	0.0309995	0.0276034	0.0240228	0.0213374	0.0175137	0.0191758	0.0201169	0.0209257	0.0195044	0.0214463	0.0192516	0.0208582	0.025034	0.026416	0.0252192	0.0281911	0.0328132	0.0337384	0.0344279	0.0363501	0.0326311	0.0294964	0.0317305	0.026872	0.0269255	0.0557593	0.0627343	0.0300553	0.02463	0.0249287	0.0238173	0.0195422	0.0253939	
Violet-crowned Hummingbird	8.32E-5	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11E-5	5.574E-4	9.4E-5	6.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.912E-4	2.649E-4	1.358E-4	0.0	0.0	5.81E-5	3.73E-5	0.0	0.0	4.97E-5	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	1.679E-4	3.652E-4	7.119E-4	3.741E-4	
White-eared Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.452E-4	1.812E-4	1.912E-4	3.973E-4	1.358E-4	1.843E-4	0.0018748	8.719E-4	8.213E-4	1.482E-4	1.026E-4	0.0	3.82E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hummingbird sp.	0.001996	0.0020739	0.0022099	0.0026846	0.0021896	0.0020517	0.0023013	0.0021493	0.0025973	0.0052442	0.0059348	0.010416	0.0127549	0.0143939	0.0144441	0.0152033	0.0167612	0.0161453	0.0152255	0.0118737	0.0139845	0.0132708	0.0143051	0.0166005	0.0183048	0.0146618	0.0158257	0.0178361	0.0194127	0.0225582	0.0233085	0.0261684	0.0287987	0.0290405	0.0285927	0.0217922	0.0190629	0.0120948	0.0092283	0.0065748	0.0053926	0.004234	0.0030708	0.0027827	0.0028958	0.0025156	0.0030613	0.0031907	
King Rail	0.0022039	0.0019143	0.0021608	0.0015909	0.0016907	0.0017751	0.0013174	0.0022554	0.0018758	0.0020004	0.0023234	0.0024665	0.0038961	0.0059258	0.0081471	0.0070561	0.0038521	0.002733	0.0027124	0.001781	0.0017481	0.0014219	0.0014187	0.0014035	0.0014499	0.0020399	0.0027811	0.002354	0.0062661	0.0024796	0.002325	0.0020158	0.0018771	0.0013853	0.0013923	0.0017556	0.0015114	0.001518	0.0018648	0.0024003	0.0026244	0.0021978	0.0023031	0.0017762	0.0023082	0.0018259	0.0046631	0.0020245	
Clapper Rail	0.0075265	0.0064875	0.0068263	0.0083322	0.0050722	0.0053483	0.0055032	0.0070316	0.0056564	0.0078123	0.0093947	0.0117159	0.0147357	0.0197527	0.0216739	0.0209905	0.0136796	0.0089798	0.0064735	0.0049573	0.0058269	0.0045816	0.0060294	0.0058562	0.0074307	0.0068847	0.0094689	0.0101403	0.0096449	0.0073178	0.0126133	0.0108631	0.0084469	0.0086711	0.0113874	0.011106	0.011506	0.0090099	0.0099455	0.0114451	0.0125827	0.0142211	0.0105942	0.0075784	0.0076381	0.0080743	0.0127434	0.0081419	
King/Clapper Rail	3.327E-4	3.456E-4	3.929E-4	1.79E-4	1.94E-4	2.536E-4	1.668E-4	3.184E-4	2.309E-4	6.217E-4	3.536E-4	6.833E-4	0.0010883	9.511E-4	0.0018347	0.0013045	7.14E-4	3.675E-4	3.617E-4	2.672E-4	4.238E-4	4.74E-4	7.685E-4	4.356E-4	3.625E-4	1.912E-4	5.297E-4	4.527E-4	7.986E-4	2.419E-4	5.231E-4	7.466E-4	8.892E-4	6.157E-4	4.973E-4	0.001145	4.388E-4	2.938E-4	9.085E-4	6.957E-4	7.55E-4	4.525E-4	4.99E-4	3.848E-4	5.036E-4	4.463E-4	4.983E-4	4.401E-4	
large rail sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	1.67E-5	0.0	0.0	3.11E-5	0.0	0.0	2.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37E-5	0.0	0.0	0.0	0.0	0.0	3.73E-5	9.88E-5	0.0	0.0	0.0	0.0	0.0	4.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Virginia Rail	0.0059047	0.0055569	0.0052302	0.0043948	0.0047396	0.0036885	0.0026515	0.0049354	0.0038671	0.0040008	0.0040155	0.0038664	0.0045491	0.0056698	0.0055506	0.0046132	0.0019918	5.742E-4	1.808E-4	2.078E-4	1.059E-4	0.0	1.773E-4	1.452E-4	6.04E-5	1.275E-4	0.0	0.0	1.229E-4	3.629E-4	4.069E-4	4.106E-4	3.458E-4	5.644E-4	6.962E-4	0.0014884	0.0022427	0.002987	0.0032992	0.004418	0.0065789	0.0050743	0.0048749	0.0046773	0.0039869	0.0055587	0.0104296	0.0062715	
King/Virginia Rail	0.0	2.66E-5	2.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06E-5	0.0	0.0	
Rallus sp.	6.24E-5	0.0	0.0	0.0	0.0	0.0	1.67E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.83E-5	1.55E-5	1.19E-5	0.0	0.0	0.0	2.97E-5	0.0	0.0	5.91E-5	0.0	0.0	0.0	0.0	0.0	0.0	6.05E-5	0.0	0.0	0.0	0.0	4.97E-5	0.0	0.0	0.0	4.78E-5	3.48E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sora	0.0202092	0.0217224	0.0231062	0.0210591	0.0197345	0.0185808	0.0159927	0.0273569	0.0212692	0.0236531	0.0249261	0.0271982	0.0353699	0.047626	0.0505154	0.0415777	0.022436	0.0090717	0.0043036	0.0012764	4.238E-4	2.633E-4	1.773E-4	2.904E-4	3.021E-4	5.1E-4	5.959E-4	9.054E-4	9.215E-4	0.0010886	0.0022088	0.0039197	0.0065205	0.008312	0.0124814	0.0161438	0.0136025	0.0166487	0.0159702	0.0159327	0.0291199	0.0273432	0.0173499	0.0172291	0.0170388	0.0193946	0.0277649	0.021455	
Common Gallinule	0.0430588	0.0444285	0.0501166	0.0477857	0.0496965	0.0439624	0.0391562	0.0582694	0.0508788	0.0472792	0.0484128	0.0507799	0.0559824	0.0659704	0.0713653	0.062248	0.0451163	0.0308897	0.0311381	0.0300701	0.0283399	0.0289115	0.0329846	0.0331042	0.0355827	0.0323198	0.0356244	0.0336804	0.036491	0.0318718	0.0320856	0.0323652	0.0318119	0.0298102	0.0314272	0.0376689	0.0393447	0.0402507	0.0401645	0.0415014	0.0570175	0.0655462	0.0436819	0.0448786	0.0384841	0.0395602	0.0485174	0.0479491	
Eurasian Moorhen/Common Gallinule	0.0	0.0	0.0	1.99E-5	0.0	0.0	0.0015	2.65E-5	0.0	0.0	0.0	0.0	0.0	1.83E-5	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13E-5	0.0	0.0	0.0	0.0	4.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Coot	0.2072686	0.2109489	0.2152486	0.2153042	0.2124782	0.1923325	0.1661969	0.2200228	0.211105	0.2090936	0.1990302	0.1861209	0.1694273	0.1573085	0.1346922	0.107502	0.0829607	0.0637545	0.0653864	0.0521551	0.0455027	0.0379694	0.0434474	0.0415255	0.0410802	0.0405431	0.0456893	0.041512	0.0443543	0.0459026	0.0430133	0.0425937	0.0386287	0.0403797	0.0429637	0.0598046	0.0876115	0.1266771	0.1514775	0.1696584	0.2063201	0.2172592	0.2083141	0.2048253	0.1966174	0.2040899	0.2123305	0.2107649	
Purple Gallinule	2.495E-4	5.32E-5	9.82E-5	1.392E-4	1.663E-4	1.153E-4	1.668E-4	4.511E-4	1.443E-4	2.163E-4	3.536E-4	0.0012999	0.0045273	0.0111018	0.0229177	0.0261373	0.0190725	0.0141702	0.0127663	0.0110128	0.0105943	0.0106377	0.0100491	0.0098248	0.013049	0.0101995	0.0121838	0.0101403	0.0166482	0.0064106	0.0087189	0.0069807	0.0055819	0.0053361	0.0051218	0.0060682	0.0039979	0.0037215	0.0025342	0.0021916	8.628E-4	4.848E-4	3.071E-4	2.072E-4	2.098E-4	1.217E-4	3.56E-4	1.32E-4	
moorhen/coot/gallinule sp.	6.24E-5	2.66E-5	4.91E-5	0.0	8.32E-5	0.0	1.67E-5	7.96E-5	8.66E-5	2.7E-5	5.05E-5	3.33E-5	6.53E-5	9.14E-5	1.555E-4	5.93E-5	5.64E-5	4.59E-5	0.0	2.97E-5	5.3E-5	0.0	5.91E-5	4.84E-5	1.208E-4	0.0	0.0	1.358E-4	6.14E-5	1.21E-4	1.163E-4	3.73E-5	9.88E-5	5.13E-5	0.0	7.63E-5	0.0	1.469E-4	4.78E-5	1.044E-4	0.0	1.293E-4	3.84E-5	0.0	4.2E-5	8.11E-5	3.56E-5	4.4E-5	
