









Frequency of observations in the selected location(s).:
Number of taxa: 	621

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
American Avocet	0.016280752532561504	0.010991527364323335	0.015282940933498555	0.017320503330866027	0.013845466726217061	0.009708737864077669	0.007200108680885749	0.011534334763948498	0.009943563558183283	0.012702366127023662	0.01600711427301023	0.02616690240452617	0.025220913107511046	0.0252033817195725	0.03512755442767464	0.03963632648891613	0.02779953014878622	0.016906873614190687	0.017059301380991064	0.009308510638297872	0.00865979381443299	0.010029251984956121	0.0077002053388090345	0.006987577639751553	0.005733397037744864	0.01218369259606373	0.006524317912218268	0.012393162393162393	0.011931818181818182	0.00975889781859931	0.008301051466519093	0.014094190443451358	0.013372335979941497	0.016135705419942078	0.015151515151515152	0.023067331670822942	0.01717699775952203	0.02721588819418904	0.027884280237016383	0.0711671411142741	0.06852467399642036	0.0386309725516774	0.03705035971223022	0.026938775510204082	0.019252984212552945	0.02555677254472435	0.035854172943657725	0.014670823399963322	
American Oystercatcher	9.044862518089725E-4	0.0013739409205404168	0.0018587360594795538	0.003552923760177646	0.0033497096918267085	0.0027184466019417475	0.0010868088574921885	0.002682403433476395	8.062348830959419E-4	0.0032378580323785804	0.0026678523788350376	0.0026874115983026876	0.004418262150220913	0.004306907002711757	0.007479631361025778	0.00572070691592604	0.00548159749412686	0.005543237250554324	0.011372867587327376	0.006648936170212766	0.012783505154639175	0.010029251984956121	0.013860369609856264	0.006987577639751553	0.005255613951266125	0.01218369259606373	0.011862396204033215	0.011111111111111112	0.00625	0.009184845005740528	0.002767017155506364	0.0089377793056033	0.004178854993731718	0.004964832436905255	0.005194805194805195	0.006546134663341646	0.00597460791635549	0.0066200809121000365	0.007668177065179505	0.005286701911346075	0.004346714395295321	0.005421890884445951	0.004316546762589928	0.002993197278911565	0.0015402387370042356	0.001095290251916758	0.00783368484483278	0.0014670823399963323	
Black-bellied Plover	0.021888567293777136	0.02129608426837646	0.02271788517141677	0.029459659511472985	0.03282715497990174	0.019417475728155338	0.015622877326450211	0.024409871244635194	0.022843321687718354	0.02963885429638854	0.03268119164072921	0.043422913719943425	0.04491899852724595	0.048811612697399906	0.06985441431815147	0.08264378383900296	0.07165231010180109	0.04933481152993348	0.054833468724614136	0.02726063829787234	0.02556701030927835	0.02423735896364396	0.02002053388090349	0.015139751552795032	0.016244624940277116	0.022492970946579195	0.014234875444839857	0.022222222222222223	0.017613636363636363	0.03903559127439724	0.030437188710570006	0.061189412169130285	0.04763894692854158	0.05792304509722797	0.06147186147186147	0.057356608478802994	0.060866318147871544	0.05590290547995587	0.05332868595329383	0.08479056527043513	0.06596778317565839	0.049474754320569296	0.0539568345323741	0.03238095238095238	0.03504043126684636	0.03285870755750274	0.06116300090388671	0.021822849807445442	
American Golden-Plover	0.0	0.0	0.0	0.0	0.0	0.0	2.717022143730471E-4	0.002145922746781116	0.007793603869927439	0.01145703611457036	0.023566029346376166	0.02644978783592645	0.02190721649484536	0.016749082788323495	0.01429143849338854	0.013893145367248953	0.008418167580266249	0.003048780487804878	0.0016246953696181965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	3.4376074252320387E-4	8.357709987463436E-4	0.002068680182043856	8.658008658008658E-4	0.0012468827930174563	7.468259895444362E-4	7.35564545788893E-4	6.971070059254096E-4	0.0038633590890605938	0.005113781641523907	0.0010166045408336157	3.5971223021582735E-4	0.0	0.0	7.301935012778386E-4	0.0	0.0	
Black-bellied Plover/golden-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.178854993731718E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snowy Plover	0.0027134587554269174	0.00412182276162125	0.0053696819496076	0.007105847520355292	0.009379187137114784	0.003495145631067961	0.0027170221437304715	0.004291845493562232	0.002956194571351787	0.004234122042341221	0.004224099599822144	0.005940594059405941	0.005522827687776142	0.004306907002711757	0.003472685989047683	0.004086219225661457	0.00274079874706343	0.0016629711751662971	8.123476848090983E-4	9.973404255319148E-4	0.0032989690721649486	0.001671541997492687	0.003080082135523614	0.0011645962732919255	9.555661729574773E-4	0.0018744142455482662	0.0017793594306049821	0.006837606837606838	0.002840909090909091	0.007462686567164179	0.004427227448810182	0.013750429700928154	0.01211867948182198	0.015721969383533305	0.01904761904761905	0.015586034912718205	0.020911127707244213	0.014343508642883413	0.010805158591843849	0.019520130134200894	0.018920992073638454	0.007793968146391054	0.013309352517985611	0.004625850340136055	0.005390835579514825	0.004746257758305951	0.011750527267249171	0.002750779387493123	
Wilson's Plover	5.426917510853835E-4	0.003205862147927639	0.0024783147459727386	0.006069578090303479	0.00915587315765967	0.002912621359223301	0.0024453199293574244	0.004023605150214592	0.0037624294544477293	0.009713574097135741	0.010893730546909737	0.021074964639321073	0.023564064801178203	0.027436592758015632	0.02858287698677708	0.03411993053427317	0.022513703993735316	0.021341463414634148	0.03127538586515029	0.030252659574468085	0.03257731958762886	0.03301295445048057	0.03131416837782341	0.020186335403726708	0.020066889632107024	0.027647610121836926	0.022538552787663108	0.03376068376068376	0.01534090909090909	0.03329506314580941	0.012174875484228001	0.03403231350979718	0.01671541997492687	0.021928009929664875	0.01645021645021645	0.017456359102244388	0.014189693801344288	0.009562339095255609	0.0059254095503659815	0.0071167141114274095	0.004602403477371516	0.003727549983056591	0.007553956834532374	0.0024489795918367346	0.005775895263765884	0.001095290251916758	0.008436275986742995	0.0011003117549972493	
Semipalmated Plover	0.007778581765557163	0.009617586443782918	0.011152416356877323	0.014063656550703183	0.01652523447967843	0.009514563106796117	0.006928406466512702	0.012339055793991416	0.00859983875302338	0.01569115815691158	0.013116940862605602	0.024328147100424326	0.03221649484536082	0.03940022332110384	0.05516228128756511	0.06813770558790479	0.05657791699295223	0.037694013303769404	0.032087733549959384	0.021941489361702128	0.021855670103092785	0.0192227329711659	0.015400410677618069	0.010093167701863354	0.009555661729574774	0.022024367385192128	0.021352313167259787	0.04188034188034188	0.044886363636363634	0.05510907003444317	0.03154399557277255	0.057751804743898245	0.053907229419139155	0.05544062887877534	0.05281385281385281	0.05112219451371571	0.04779686333084392	0.04045605001838912	0.03276402927849425	0.045750305002033344	0.034518026080286375	0.033209081667231445	0.031294964028776975	0.017142857142857144	0.019638043896804003	0.014238773274917854	0.029526965953600482	0.010819732257472951	
Piping Plover	0.0037988422575976847	0.009388596290359515	0.007641470466749277	0.011991117690599556	0.015408664582402858	0.007378640776699029	0.004075533215595707	0.008315450643776824	0.005106154259607632	0.008468244084682441	0.010449088483770564	0.012022630834512023	0.015463917525773196	0.01946083904929016	0.018699078402564445	0.01481254469302278	0.007635082223962412	0.002771618625277162	0.002437043054427295	6.648936170212766E-4	4.123711340206186E-4	4.178854993731718E-4	0.0	7.763975155279503E-4	0.0	0.00937207122774133	0.013048635824436536	0.022222222222222223	0.010795454545454546	0.022388059701492536	0.006640841173215274	0.026813337916809902	0.015879648976180525	0.026065370293752586	0.024242424242424242	0.02649625935162095	0.033607169529499624	0.02500919455682236	0.01742767514813524	0.02480683204554697	0.019943748401943236	0.013554727211114876	0.022661870503597123	0.008979591836734694	0.013862148633038121	0.008397225264695144	0.019282916541126845	0.002750779387493123	
Killdeer	0.3057163531114327	0.3189832837188001	0.3066914498141264	0.3076239822353812	0.3197856185797231	0.25805825242718444	0.2223882624643391	0.21030042918454936	0.19967750604676163	0.19103362391033624	0.18208092485549132	0.1908062234794908	0.17488954344624447	0.17769979263040359	0.18311740349939895	0.20880580243130045	0.2192638997650744	0.2139689578713969	0.20714865962632006	0.20611702127659576	0.2709278350515464	0.2712076890931885	0.2679671457905544	0.25815217391304346	0.24988055422838032	0.2685098406747891	0.2099644128113879	0.19316239316239317	0.18636363636363637	0.20034443168771526	0.21748754842280021	0.2423513234788587	0.26284997910572505	0.2660322714108399	0.24978354978354977	0.22693266832917705	0.2005227781926811	0.2445752114748069	0.219588706866504	0.29768198454656364	0.3078496548197392	0.26363944425618435	0.2845323741007194	0.27972789115646257	0.29033500192529843	0.3136181087988317	0.3567339560108466	0.2923161562442692	
Mountain Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.650967506389193E-4	0.0	0.0	
small plover sp.	0.0	2.289901534234028E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.850596842510589E-4	3.650967506389193E-4	0.0	0.0	
plover sp.	0.0015	0.0	0.0	4.4411547002220575E-4	2.2331397945511388E-4	0.0	1.3585110718652356E-4	2.682403433476395E-4	0.0015	0.0	2.2232103156958648E-4	2.828854314002829E-4	5.522827687776141E-4	0.0015	1.3356484573260317E-4	2.0431096128307284E-4	0.0	2.771618625277162E-4	0.0	0.0	0.0	0.0	5.13347022587269E-4	0.0	0.0	0.0	0.0	4.2735042735042735E-4	0.0	0.0	0.0	0.0	0.0	8.274720728175424E-4	0.0	0.0	0.0	0.0011033468186833395	0.0	0.0	5.113781641523907E-4	6.777363605557439E-4	3.5971223021582735E-4	0.0	0.0	0.0	0.0	0.0	
Upland Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4906600249066E-4	0.0020008892841262785	0.007920792079207921	0.011045655375552283	0.012761205933960759	0.011887271270201684	0.014506078251098172	0.008809710258418167	0.002771618625277162	0.0015	0.0	0.0	0.0	0.0	0.0	4.7778308647873863E-4	0.0	0.0011862396204033216	0.0038461538461538464	0.008522727272727272	0.00975889781859931	0.00996126175982291	0.013062908215881746	0.011282908483075638	0.005792304509722797	0.004761904761904762	6.234413965087282E-4	3.734129947722181E-4	3.677822728944465E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.650967506389193E-4	0.0	0.0	
Whimbrel	0.0012662807525325615	4.579803068468056E-4	0.0010326311441553077	0.0013323464100666173	0.0011165698972755694	5.825242718446602E-4	0.0010868088574921885	5.36480686695279E-4	0.0013437248051599033	9.9626400996264E-4	0.002445531347265451	0.009335219236209336	0.016200294550810016	0.025841442016270536	0.03566181381060505	0.04586781080804985	0.03484729835552075	0.02466740576496674	0.025995125913891144	0.016289893617021278	0.0070103092783505155	0.00459674049310489	0.013347022587268994	0.0019409937888198758	0.0019111323459149545	0.005623242736644799	0.0035587188612099642	0.005982905982905983	0.005681818181818182	0.00975889781859931	0.002213613724405091	0.007218975592987281	0.004178854993731718	0.005378568473314025	0.006493506493506494	0.003740648379052369	0.0026138909634055266	0.002942258183155572	0.0038340885325897525	0.0030500203334688897	0.002301201738685758	0.0020332090816672314	0.002517985611510791	0.0024489795918367346	7.701193685021178E-4	7.301935012778386E-4	0.005423320277191925	9.169264624977076E-4	
Long-billed Curlew	0.004522431259044862	0.0027478818410808336	0.00392399834779017	0.005477424130273871	0.004242965609647164	0.0031067961165048546	0.002173617714984377	0.001072961373390558	0.0010749798441279225	0.0017434620174346202	0.0020008892841262785	0.0036775106082036777	0.0014727540500736377	0.0020736959642686232	0.0020034726859890477	0.0030646644192460926	0.001370399373531715	0.001385809312638581	8.123476848090983E-4	9.973404255319148E-4	4.123711340206186E-4	0.0012536564981195152	0.002566735112936345	0.002717391304347826	0.0019111323459149545	0.006560449859418931	0.0017793594306049821	0.003418803418803419	0.002840909090909091	0.004592422502870264	0.0016602102933038186	0.005843932622894466	0.0037609694943585457	0.005378568473314025	0.006060606060606061	0.0046758104738154616	0.00597460791635549	0.005884516366311144	0.003136981526664343	0.010166734444896299	0.008949117872666838	0.006438495425279567	0.0057553956834532375	0.0027210884353741495	0.0026954177897574125	0.0029207740051113546	0.010244049412473637	0.0018338529249954153	
Hudsonian Godwit	5.426917510853835E-4	0.0	0.0	4.4411547002220575E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.840942562592047E-4	7.975753708725474E-4	0.0010685187658608254	0.008172438451322914	0.010375880971025842	0.0041574279379157425	0.0016246953696181965	0.0015	0.0	0.0	0.0	0.0	4.7778308647873863E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Marbled Godwit	0.0034370477568740954	0.0013739409205404168	0.0024783147459727386	0.003997039230199852	0.004912907548012505	0.002912621359223301	0.0028528732509169948	0.0037553648068669528	0.0034936844934157483	0.004234122042341221	0.004446420631391729	0.005091937765205092	0.010309278350515464	0.011325570266390174	0.015493522104981968	0.009193993257738278	0.003915426781519186	0.0022172949002217295	0.006092607636068237	0.0026595744680851063	0.004123711340206186	0.0029251984956122023	0.005646817248459959	0.006211180124223602	0.004300047778308648	0.011246485473289597	0.006524317912218268	0.010256410256410256	0.00909090909090909	0.012055109070034443	0.004980630879911455	0.013750429700928154	0.011282908483075638	0.016549441456350848	0.016017316017316017	0.012157107231920199	0.013816280806572068	0.011769032732622288	0.010805158591843849	0.01911346075640504	0.015341344924571721	0.012876990850559133	0.012589928057553957	0.004081632653061225	0.0030804774740084712	0.00511135450894487	0.012955709551069599	0.0018338529249954153	
Ruddy Turnstone	0.00958755426917511	0.012136478131440347	0.01466336224700537	0.01983715766099186	0.023671281822242072	0.012233009708737865	0.010732237467735361	0.01689914163090129	0.011556033324375168	0.019676214196762142	0.0246776345042241	0.03041018387553041	0.030743740795287185	0.03812410272770777	0.052758114064378255	0.06548166309122484	0.06264682850430697	0.05238359201773836	0.06458164094232331	0.041555851063829786	0.027628865979381443	0.02381947346427079	0.018480492813141684	0.016304347826086956	0.010033444816053512	0.018275538894095594	0.012455516014234875	0.02735042735042735	0.030113636363636363	0.04420206659012629	0.03099059214167128	0.049845307665864556	0.041788549937317176	0.04757964418700869	0.047186147186147186	0.044576059850374064	0.0351008215085885	0.028687017285766826	0.030324154757755316	0.03334688897925986	0.03170544617744822	0.026092849881396138	0.029136690647482016	0.016054421768707482	0.02040816326530612	0.012413289521723256	0.030430852666465804	0.007702182284980745	
Red Knot	3.61794500723589E-4	0.002289901534234028	0.0020652622883106154	0.0029607698001480384	0.0029030817329164806	9.70873786407767E-4	0.0010868088574921885	5.36480686695279E-4	0.0016124697661918839	0.0017434620174346202	0.002445531347265451	0.005091937765205092	0.010861561119293078	0.012761205933960759	0.017897689328168827	0.012871590560833588	0.011158966327329678	0.008869179600886918	0.015434606011372868	0.007978723404255319	0.008247422680412371	0.003343083994985374	5.13347022587269E-4	0.0015527950310559005	0.001433349259436216	0.005154639175257732	0.002372479240806643	0.005128205128205128	0.002840909090909091	0.009184845005740528	5.534034311012728E-4	0.007906497078033689	0.004178854993731718	0.007860984691766652	0.006926406926406926	0.00997506234413965	0.008588498879761016	0.005884516366311144	0.0055768560474032764	0.0061000406669377795	0.0033239580669905395	0.004744154523890207	0.007194244604316547	0.0032653061224489797	0.004235656526761648	0.0018254837531945967	0.006025911419102139	7.335411699981661E-4	
Ruff	0.0	0.0	4.130524576621231E-4	0.0	0.0	0.0	4.075533215595707E-4	2.682403433476395E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001282051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.234413965087282E-4	3.734129947722181E-4	0.0	0.0	6.100040666937779E-4	0.0017898235745333673	0.0	0.0	0.0	0.0	0.0	3.0129557095510696E-4	3.6677058499908307E-4	
Stilt Sandpiper	0.003979739507959479	0.003205862147927639	0.0018587360594795538	0.004293116210214656	0.0026797677534613666	0.0013592233009708738	0.0020377666077978536	8.047210300429185E-4	0.0016124697661918839	0.00224159402241594	0.005780346820809248	0.012446958981612447	0.014911634756995583	0.01563247726910193	0.020034726859890477	0.03473286341812238	0.039937353171495694	0.024944567627494457	0.015840779853777416	0.0026595744680851063	8.247422680412372E-4	0.0012536564981195152	0.002053388090349076	7.763975155279503E-4	0.001433349259436216	0.008434864104967198	0.01601423487544484	0.02094017094017094	0.024431818181818183	0.01951779563719862	0.021029330381848368	0.015125472671020969	0.011282908483075638	0.01406702523789822	0.008658008658008658	0.013403990024937655	0.006721433905899925	0.010665685913938948	0.010108051585918439	0.025010166734444898	0.02633597545384812	0.007793968146391054	0.010431654676258994	0.004081632653061225	0.0026954177897574125	0.006936838262139467	0.016571256402530883	0.00238400880249404	
Curlew Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0215548064153642E-4	0.0015	2.771618625277162E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sanderling	0.013567293777134587	0.01809022212044882	0.023337463857909954	0.029015544041450778	0.029477445288075034	0.018058252427184465	0.015487026219263686	0.02119098712446352	0.017737167428110722	0.025404732254047324	0.029346376167185415	0.03875530410183876	0.044182621502209134	0.04976870314244696	0.06411112595164953	0.06272346511390336	0.04913860610806578	0.03630820399113082	0.0479285134037368	0.03623670212765957	0.03257731958762886	0.02381947346427079	0.014373716632443531	0.01048136645962733	0.010033444816053512	0.019681349578256794	0.021352313167259787	0.03717948717948718	0.02727272727272727	0.038461538461538464	0.020475926950747094	0.046063939498109316	0.040117007939824485	0.045924700041373605	0.05627705627705628	0.05049875311720698	0.05526512322628827	0.04707613093048915	0.036946671314046706	0.05815372102480683	0.04679110201994375	0.03558115892917655	0.046762589928057555	0.021768707482993196	0.02849441663457836	0.020080321285140562	0.04097619764989455	0.0119200440124702	
Dunlin	0.02369753979739508	0.021525074421799864	0.024783147459727387	0.027831236121391562	0.026797677534613668	0.01650485436893204	0.01412851514739845	0.02065450643776824	0.018543402311206665	0.02515566625155666	0.02712316585148955	0.035785007072135784	0.04215758468335788	0.044823735843037164	0.05663149459062375	0.058841556849524974	0.052466718872357085	0.03824833702882483	0.04752233956133225	0.021941489361702128	0.013195876288659794	0.0062682824905975765	0.002053388090349076	0.002329192546583851	0.0019111323459149545	0.0028116213683223993	0.002372479240806643	0.0017094017094017094	5.681818181818182E-4	0.003444316877152698	0.0	0.0010312822275696115	0.001671541997492687	0.0016549441456350847	0.0021645021645021645	0.003740648379052369	0.008215085884988798	0.009930121368150056	0.020913210177762286	0.05937372915819439	0.07005880848887752	0.05862419518807184	0.06618705035971223	0.0345578231292517	0.04235656526761648	0.040525739320920046	0.07050316360349503	0.021639464514945903	
Purple Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Baird's Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2232103156958648E-4	5.657708628005657E-4	0.001288659793814433	0.002871271335141171	0.003472685989047683	0.004290530186944529	0.004306969459671104	0.0036031042128603103	0.0020308692120227455	0.0026595744680851063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2735042735042735E-4	0.0022727272727272726	0.001722158438576349	0.002767017155506364	0.0034376074252320385	0.004178854993731718	0.0016549441456350847	0.0021645021645021645	6.234413965087282E-4	0.0018670649738610904	0.001471129091577786	6.971070059254096E-4	0.0	0.0	3.3886818027787193E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Least Sandpiper	0.034370477568740954	0.034577513166933825	0.030359355638166045	0.03508512213175426	0.030370701205895488	0.02640776699029126	0.018475750577367205	0.028165236051502146	0.02875571083042193	0.03536737235367372	0.038461538461538464	0.044695898161244696	0.0506259204712813	0.049928218216621474	0.05836783758514759	0.07498212279088773	0.07850430696945968	0.058481152993348114	0.03168155970755483	0.012300531914893617	0.006597938144329897	0.001671541997492687	0.001026694045174538	0.0011645962732919255	0.009555661729574774	0.045454545454545456	0.06287069988137604	0.07692307692307693	0.07102272727272728	0.07864523536165327	0.061427780852241286	0.10140941904434514	0.09486000835770998	0.10426148117501034	0.09177489177489177	0.09133416458852868	0.08513816280806571	0.07098197866862817	0.06169397002439875	0.09617730784871899	0.08386601892099207	0.06438495425279567	0.07517985611510791	0.05061224489795919	0.04928763958413554	0.05074844833880979	0.0738174148840012	0.03154227030992114	
White-rumped Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.595150741745095E-4	0.003873380526245492	0.019716007763816528	0.04306969459671104	0.03824833702882483	0.034930950446791224	0.01961436170212766	0.0222680412371134	0.011282908483075638	0.003593429158110883	0.0	0.0	0.0	0.0	0.0	5.681818181818182E-4	0.0	0.0	0.0	0.0	0.0	0.0	3.117206982543641E-4	0.0	0.0	3.485535029627048E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-breasted Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2232103156958648E-4	0.001272984441301273	0.002025036818851252	0.002552241186792152	0.003739815680512889	0.009193993257738278	0.009984338292873924	0.0036031042128603103	0.0012185215272136475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002136752136752137	0.005113636363636364	0.004592422502870264	0.004980630879911455	0.010312822275696116	0.011700793982448809	0.009515928837401738	0.006060606060606061	0.0015586034912718205	0.0011202389843166542	0.0	3.485535029627048E-4	4.0666937779585197E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pectoral Sandpiper	0.0	0.0	0.0	0.0	2.2331397945511388E-4	1.941747572815534E-4	4.075533215595707E-4	0.0037553648068669528	0.005374899220639613	0.014694894146948941	0.020008892841262782	0.028005657708628007	0.029455081001472753	0.026000957090445045	0.022973153466007746	0.03360915313106548	0.034064212999216914	0.023558758314855877	0.007311129163281885	0.003989361702127659	0.0016494845360824743	4.178854993731718E-4	0.0	0.0	0.001433349259436216	0.00937207122774133	0.027283511269276393	0.03632478632478633	0.04318181818181818	0.04247990815154994	0.03763143331488655	0.043313853557923686	0.038027580442958626	0.028961522548613984	0.02077922077922078	0.02057356608478803	0.00784167289021658	0.009562339095255609	0.0027884280237016382	0.005083367222448149	0.0010227563283047815	0.0013554727211114877	3.5971223021582735E-4	0.0	0.0	7.301935012778386E-4	0.0	0.0	
Semipalmated Sandpiper	0.0	0.0	2.0652622883106156E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.669630947087594E-4	0.0033946251768033945	0.009941089837997054	0.016111022491625458	0.02898357152397489	0.046685054653182144	0.05736100234925607	0.055709534368070954	0.06498781478472786	0.04720744680851064	0.03505154639175258	0.013372335979941497	0.00513347022587269	0.0019409937888198758	0.002866698518872432	0.013120899718837863	0.022538552787663108	0.03632478632478633	0.0375	0.03616532721010333	0.024349750968456003	0.042282571330354075	0.03969912244045132	0.03103020273065784	0.02943722943722944	0.02057356608478803	0.008961911874533234	0.0011033468186833395	6.971070059254096E-4	0.0010166734444896298	0.0	3.3886818027787193E-4	3.5971223021582735E-4	0.0	0.0	3.650967506389193E-4	3.0129557095510696E-4	0.0	
Western Sandpiper	0.013205499276410999	0.011678497824593542	0.01197852127220157	0.018948926720947445	0.017418490397498883	0.01087378640776699	0.008694470859937508	0.017167381974248927	0.011556033324375168	0.01843088418430884	0.016674077367718986	0.0256011315417256	0.029639175257731958	0.024405806348699953	0.024575931614798985	0.016651343344570437	0.009788566953797965	0.006374722838137472	0.007311129163281885	0.004654255319148936	0.002061855670103093	0.003343083994985374	0.002053388090349076	0.0019409937888198758	0.0033444816053511705	0.01640112464854733	0.019572953736654804	0.03290598290598291	0.023863636363636365	0.02870264064293915	0.016602102933038185	0.046063939498109316	0.04513163393230255	0.049648324369052546	0.05194805194805195	0.04644638403990025	0.044062733383121735	0.036778227289444645	0.03067270826071802	0.05266368442456283	0.048836614676553314	0.03388681802778719	0.039928057553956835	0.019319727891156463	0.022718521370812476	0.02665206279664111	0.05031636034950286	0.012470199889968824	
Semipalmated/Western Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.687449610319806E-4	0.0	2.2232103156958648E-4	1.4144271570014144E-4	9.204712812960235E-4	0.0017546658159196043	0.0010685187658608254	0.001225865767698437	9.788566953797965E-4	0.0022172949002217295	4.0617384240454913E-4	3.324468085106383E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0017793594306049821	0.003418803418803419	0.002840909090909091	0.005166475315729047	0.0011068068622025456	0.0034376074252320385	0.005432511491851233	0.0033098882912701694	0.004329004329004329	0.003428927680798005	3.734129947722181E-4	7.35564545788893E-4	0.0	2.0333468889792598E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
peep sp.	0.0041606367583212735	0.00412182276162125	0.004337050805452293	0.005625462620281273	0.00513622152746762	0.0036893203883495147	0.0032604265724765656	0.00509656652360515	0.005106154259607632	0.0067247820672478205	0.006224988883948421	0.007920792079207921	0.009941089837997054	0.009092359227947041	0.011486576733003873	0.010726325467361323	0.01624902114330462	0.012195121951219513	0.01462225832656377	0.007978723404255319	0.00288659793814433	0.001671541997492687	0.001026694045174538	3.8819875776397513E-4	0.001433349259436216	0.01218369259606373	0.01601423487544484	0.023076923076923078	0.014204545454545454	0.020091848450057407	0.01936912008854455	0.026125816431763493	0.023401587964897618	0.03061646669424907	0.01904761904761905	0.02275561097256858	0.02128454070201643	0.02280250091945568	0.013942140118508192	0.01667344448962993	0.019943748401943236	0.010843781768891902	0.012589928057553957	0.008707482993197279	0.007701193685021178	0.006206644760861628	0.01084664055438385	0.004951402897487621	
Calidris sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.828854314002829E-4	1.840942562592047E-4	0.0	2.6712969146520634E-4	1.0215548064153642E-4	7.830853563038371E-4	0.001385809312638581	0.0	6.648936170212766E-4	4.123711340206186E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.2735042735042735E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
