









Frequency of observations in the selected location(s).:
Number of taxa: 	1055

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Blue-winged Teal x Northern Shoveler (hybrid)	3.89E-5	6.91E-5	5.15E-5	5.06E-5	1.94E-5	1.66E-5	2.45E-5	0.0	1.93E-5	3.91E-5	3.81E-5	2.6E-5	3.58E-5	3.56E-5	3.24E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	1.43E-5	
Cinnamon Teal x Northern Shoveler (hybrid)	6.48E-5	1.73E-5	5.15E-5	3.79E-5	3.88E-5	4.98E-5	2.45E-5	1.274E-4	3.86E-5	7.83E-5	3.81E-5	2.6E-5	0.0	0.0	1.62E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	9.65E-5	1.194E-4	5.08E-5	1.701E-4	1.095E-4	5.1E-5	1.338E-4	2.86E-5	
Gadwall	0.1083331	0.108347	0.1055195	0.1061457	0.1070638	0.0911942	0.0732225	0.0961959	0.0982179	0.0932504	0.0863563	0.080149	0.0777243	0.0780526	0.0808233	0.0826384	0.0826886	0.0777912	0.0779494	0.0708857	0.068824	0.0677333	0.0621759	0.0565871	0.0470938	0.0398845	0.0393601	0.0391004	0.0362936	0.0386416	0.0438895	0.0468199	0.0531454	0.0527147	0.0566141	0.0593155	0.060236	0.0666269	0.0706569	0.0814133	0.0881282	0.0960992	0.1034185	0.105104	0.1133538	0.1070364	0.0999554	0.1006265	
Northern Shoveler x Gadwall (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	1.93E-5	0.0	0.0	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89E-5	0.0	0.0	2.23E-5	0.0	
Falcated Duck	6.095E-4	6.215E-4	4.974E-4	4.299E-4	1.942E-4	1.493E-4	1.84E-4	0.0	0.0	1.96E-5	3.81E-5	1.172E-4	3.58E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	9.65E-5	0.0	1.524E-4	3.214E-4	4.108E-4	0.0017075	8.473E-4	8.153E-4	
Eurasian Wigeon	0.0133439	0.0161243	0.0159857	0.0148331	0.0142325	0.0115486	0.0086375	0.0105934	0.009538	0.0085325	0.0057507	0.003829	0.0026308	0.0020493	0.0015571	7.674E-4	3.754E-4	1.494E-4	3.806E-4	2.058E-4	1.159E-4	0.0	0.0	0.0	2.86E-5	0.0	0.0015	0.0	0.0	0.0	0.0	2.04E-5	4.81E-5	2.43E-5	1.601E-4	8.715E-4	0.0023117	0.0035345	0.0048045	0.0053185	0.0072857	0.0080501	0.0087875	0.0102457	0.0120228	0.0137108	0.0110368	0.0107135	
American Wigeon	0.1590762	0.1607941	0.1603032	0.1549823	0.1523048	0.1353809	0.1148764	0.1445031	0.1385515	0.1306679	0.1160621	0.0975229	0.074324	0.0606601	0.0449451	0.0303003	0.0178566	0.0116181	0.0089769	0.0071725	0.0048912	0.0055753	0.0047022	0.0044435	0.0040864	0.0036736	0.0035451	0.0036283	0.0034869	0.0041146	0.0045185	0.0070668	0.0110379	0.0174663	0.0252991	0.040946	0.0545875	0.070345	0.0824888	0.0965132	0.1165955	0.12861	0.1374003	0.1488091	0.1583502	0.1574709	0.1449944	0.1521055	
Northern Shoveler x American Wigeon (hybrid)	0.0	0.0	0.0	1.26E-5	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	1.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall x American Wigeon (hybrid)	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89E-5	0.0	0.0	0.0	0.0	
Eurasian x American Wigeon (hybrid)	7.132E-4	5.524E-4	6.689E-4	3.92E-4	5.437E-4	3.816E-4	2.699E-4	4.186E-4	4.441E-4	2.935E-4	2.095E-4	6.51E-5	1.432E-4	8.91E-5	3.24E-5	6.4E-5	6.53E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29E-5	5.03E-5	8.72E-5	3.672E-4	5.498E-4	4.277E-4	3.86E-4	4.777E-4	5.841E-4	5.293E-4	4.382E-4	5.352E-4	6.02E-4	8.296E-4	
Eurasian/American Wigeon	7.78E-5	1.73E-5	8.58E-5	1.26E-5	1.94E-5	4.98E-5	0.0	0.0015	3.86E-5	1.96E-5	0.0	0.0	0.0	0.0	0.0	1.28E-5	0.0	0.0	0.0	0.0	2.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35E-5	1.09E-4	2.3E-5	2.39E-5	3.72E-5	1.206E-4	9.55E-5	1.524E-4	1.512E-4	1.369E-4	1.274E-4	8.92E-5	7.15E-5	
Mallard	0.2886506	0.2893915	0.2910192	0.2863177	0.2931342	0.2715748	0.2486228	0.2987441	0.3237889	0.3313959	0.329563	0.3232268	0.3213308	0.3229204	0.3149563	0.3147703	0.3056181	0.3008249	0.2917842	0.2654612	0.2337328	0.2206779	0.2092861	0.2139473	0.2238955	0.2194233	0.2304639	0.2457125	0.2566326	0.2615761	0.262584	0.2765004	0.2687813	0.2567958	0.2568566	0.2479887	0.2438445	0.2481926	0.2536571	0.2623338	0.2742033	0.2742995	0.2781785	0.2882609	0.3012269	0.2913428	0.275786	0.2734724	
Mallard (Domestic type)	0.0179215	0.0166422	0.0161916	0.0150481	0.015281	0.0131747	0.0128949	0.0138151	0.0161219	0.0150688	0.0134057	0.0131541	0.0122412	0.012296	0.0117756	0.0115753	0.0118989	0.012033	0.0110589	0.0117325	0.011405	0.0118248	0.0106134	0.012061	0.0135738	0.0115747	0.0120292	0.0118541	0.0143113	0.0148782	0.0147302	0.0162516	0.0162082	0.0153771	0.0155317	0.0135928	0.0141539	0.0142756	0.0142939	0.0139098	0.014692	0.0140697	0.0152893	0.0166541	0.0185682	0.0183491	0.0164103	0.0163491	
Muscovy Duck x Mallard (hybrid)	1.167E-4	1.036E-4	1.201E-4	1.012E-4	1.165E-4	9.96E-5	1.227E-4	5.46E-5	7.72E-5	1.37E-4	1.143E-4	2.6E-5	3.58E-5	7.13E-5	1.62E-5	7.67E-5	3.26E-5	0.0	4.48E-5	3.17E-5	0.0	2.59E-5	2.69E-5	2.27E-5	2.86E-5	0.0	0.0	2.25E-5	0.0	0.0	3.01E-5	4.07E-5	2.4E-5	2.43E-5	0.0	3.35E-5	8.72E-5	2.3E-5	4.78E-5	7.44E-5	2.41E-5	7.17E-5	5.08E-5	1.89E-5	1.369E-4	7.65E-5	8.92E-5	1.001E-4	
Wood Duck x Mallard (hybrid)	0.0015	0.0	1.72E-5	1.26E-5	0.0	0.0	1.23E-5	1.82E-5	0.0	1.96E-5	3.81E-5	0.0	1.79E-5	1.78E-5	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	2.39E-5	0.0015	2.41E-5	0.0	2.54E-5	1.89E-5	0.0	2.55E-5	0.0	0.0	
Northern Shoveler x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23E-5	0.0	
Gadwall x Mallard (hybrid)	5.19E-5	6.91E-5	8.58E-5	0.0	0.0	4.98E-5	1.227E-4	1.092E-4	1.931E-4	5.87E-5	7.62E-5	6.51E-5	1.253E-4	1.247E-4	8.11E-5	7.67E-5	3.26E-5	1.66E-5	4.48E-5	4.75E-5	2.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01E-5	2.04E-5	4.81E-5	1.458E-4	4.57E-5	5.03E-5	0.0	2.3E-5	1.195E-4	5.58E-5	7.24E-5	7.17E-5	1.778E-4	5.67E-5	8.22E-5	2.55E-5	1.338E-4	1.144E-4	
American Wigeon x Mallard (hybrid)	5.19E-5	3.45E-5	3.43E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41E-5	2.39E-5	0.0	1.701E-4	1.369E-4	1.529E-4	1.115E-4	1.001E-4	
Mexican Duck	0.0	0.0	0.0	0.0	1.94E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	1.28E-5	1.63E-5	0.0	0.0	0.0	0.0015	0.0	0.0	2.27E-5	2.86E-5	2.92E-5	9.09E-5	4.51E-5	0.0	8.94E-5	1.506E-4	6.11E-5	7.21E-5	2.43E-5	0.0	0.0	2.18E-5	0.0	4.78E-5	1.86E-5	2.41E-5	0.0	2.54E-5	0.0	0.0	0.0	4.46E-5	2.86E-5	
Mallard x Mexican Duck (hybrid)	0.0	1.73E-5	0.0	0.0	1.94E-5	1.66E-5	0.0	0.0	1.93E-5	3.91E-5	3.81E-5	3.91E-5	3.58E-5	1.78E-5	4.87E-5	1.28E-5	0.0	3.32E-5	0.0	1.58E-5	0.0	0.0	2.69E-5	2.27E-5	8.57E-5	0.0	3.03E-5	4.51E-5	6.06E-5	2.98E-5	1.205E-4	2.04E-5	4.81E-5	2.43E-5	2.29E-5	0.0	4.36E-5	4.59E-5	2.39E-5	7.44E-5	7.24E-5	1.194E-4	0.0	3.78E-5	8.22E-5	7.65E-5	6.69E-5	1.43E-5	
Mallard/Mexican Duck	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0	2.6E-5	0.0	0.0	0.0	0.0	0.0	1.66E-5	0.0	0.0	0.0	0.0	0.0	2.27E-5	2.86E-5	0.0	3.03E-5	0.0	0.0	5.96E-5	0.0	0.0	0.0	4.86E-5	0.0	0.0	0.0	0.0	2.39E-5	0.0	0.0	0.0	0.0	0.0	0.0	2.55E-5	2.23E-5	0.0	
Northern Pintail	0.0793111	0.0814674	0.0868581	0.0834471	0.0798804	0.0718967	0.0579106	0.0682927	0.05912	0.0488659	0.0370561	0.0276758	0.0229611	0.0201012	0.0209073	0.0178937	0.0145105	0.0126969	0.0107007	0.0106875	0.0106168	0.0121878	0.0109896	0.0078215	0.006944	0.0061226	0.006757	0.0061749	0.007186	0.009243	0.0167184	0.0265972	0.0334504	0.0321147	0.0335567	0.0390688	0.0402373	0.0470726	0.0524907	0.0565876	0.0598297	0.0699185	0.0750749	0.0792628	0.0825985	0.0796911	0.0738016	0.0773544	
Gadwall x Northern Pintail (hybrid)	0.0	0.0	0.0	0.0	0.0	1.66E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74E-5	0.0	0.0	0.0	
American Wigeon x Northern Pintail (hybrid)	0.0	0.0	1.72E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard x Northern Pintail (hybrid)	1.3E-5	3.45E-5	3.43E-5	2.53E-5	0.0	3.32E-5	0.0	0.0	0.0015	1.96E-5	0.0	0.0	0.0	0.0	0.0	1.28E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36E-5	0.0	0.0	1.86E-5	0.0	0.0	0.0	5.67E-5	0.0	2.55E-5	4.46E-5	0.0015	
Green-winged Teal	0.104352	0.1042555	0.1059312	0.1017451	0.1011611	0.0877097	0.0704865	0.0914088	0.0884869	0.0846005	0.0725126	0.0652106	0.0580382	0.0521242	0.0513844	0.0318224	0.0167956	0.0107384	0.0091113	0.0087558	0.0083915	0.0084537	0.0080071	0.0075268	0.0055724	0.0052188	0.0056965	0.0047101	0.0057003	0.0101375	0.0199717	0.0314848	0.0387409	0.0388194	0.0410138	0.0438455	0.0472597	0.058594	0.0651592	0.0734914	0.0820728	0.0917756	0.0921166	0.0984688	0.106781	0.1014042	0.0946934	0.0961637	
Blue-winged x Green-winged Teal (hybrid)	1.3E-5	1.73E-5	0.0	0.0	0.0	0.0	1.23E-5	1.82E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43E-5	
Gadwall x Green-winged Teal (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23E-5	0.0	
Anas sp.	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
teal sp.	4.798E-4	4.834E-4	4.116E-4	4.047E-4	3.883E-4	3.484E-4	2.822E-4	4.55E-4	2.703E-4	4.305E-4	3.808E-4	3.386E-4	1.432E-4	2.138E-4	1.622E-4	1.791E-4	1.306E-4	9.96E-5	2.015E-4	1.425E-4	2.086E-4	2.852E-4	1.881E-4	3.627E-4	4.572E-4	4.665E-4	5.151E-4	7.212E-4	7.58E-4	0.0012225	0.0011447	0.0020365	0.002525	0.0022349	0.0029279	0.0024806	0.0025734	0.002364	0.0028444	0.0023245	0.0014234	0.0021976	0.0013207	0.0010586	0.0010955	8.665E-4	6.689E-4	4.72E-4	
dabbling duck sp.	2.983E-4	5.87E-4	5.66E-4	4.805E-4	4.272E-4	4.148E-4	6.625E-4	4.186E-4	5.792E-4	3.718E-4	2.856E-4	4.168E-4	2.684E-4	2.673E-4	2.595E-4	2.558E-4	1.632E-4	1.992E-4	1.119E-4	1.108E-4	3.245E-4	5.186E-4	4.568E-4	3.401E-4	3.143E-4	5.54E-4	7.272E-4	7.437E-4	6.064E-4	8.945E-4	9.338E-4	0.0013645	0.0014429	9.231E-4	8.006E-4	0.001123	7.415E-4	8.262E-4	7.171E-4	7.81E-4	7.72E-4	6.688E-4	4.826E-4	6.616E-4	7.121E-4	5.862E-4	6.02E-4	5.006E-4	
Canvasback	0.0462562	0.0501165	0.0485918	0.0466363	0.0437459	0.0382133	0.0291884	0.0348744	0.0292317	0.0271238	0.021651	0.0146909	0.010022	0.007431	0.0049633	0.0040417	0.0030523	0.0026722	0.0023282	0.0019158	0.0012981	0.0017115	0.0018271	0.0020177	0.0026576	0.0026823	0.0021816	0.0022762	0.0020618	0.0024449	0.0018978	0.0015885	0.0015871	0.001992	0.0016698	0.0015755	0.0017447	0.0037181	0.0057367	0.012292	0.0196618	0.0266823	0.0342612	0.0368998	0.0423125	0.0408012	0.0401115	0.0411517	
Redhead	0.0209301	0.0194735	0.0195019	0.018045	0.0188536	0.0159955	0.0123919	0.0169094	0.0139015	0.0123681	0.0126059	0.0111224	0.0099683	0.0095873	0.0105267	0.0122531	0.013221	0.0132612	0.0141482	0.01311	0.0119845	0.012136	0.0106403	0.0107008	0.0090301	0.0087758	0.0073933	0.0070764	0.0077317	0.0068279	0.005633	0.0056819	0.0057955	0.0048828	0.0050095	0.0044918	0.0064118	0.0094558	0.0092265	0.0137796	0.0144749	0.0192294	0.01821	0.0213422	0.0204031	0.0206682	0.020223	0.0206974	
Canvasback x Redhead (hybrid)	0.0	0.0	0.0	1.26E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Pochard	3.501E-4	1.381E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.122E-4	8.868E-4	
Ring-necked Duck	0.0763934	0.0767199	0.0775102	0.0756576	0.0735505	0.0610782	0.0536286	0.0645067	0.0643137	0.0625453	0.0584595	0.0502462	0.0417703	0.0347138	0.0263085	0.0164995	0.0100055	0.0061576	0.0050593	0.004845	0.0036394	0.0049789	0.0043528	0.0047156	0.0037721	0.0029447	0.0025452	0.0030199	0.0026379	0.0021468	0.0030726	0.0029733	0.0026693	0.0032066	0.0042775	0.011129	0.0196934	0.0297446	0.0346352	0.0446118	0.051772	0.0591931	0.0633413	0.0675614	0.0741907	0.0777288	0.0756076	0.071118	
Redhead x Ring-necked Duck (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Duck	0.0018544	0.0016918	0.0021097	0.0021118	0.0018446	0.0011615	9.815E-4	0.0015471	0.001255	9.981E-4	7.046E-4	5.731E-4	3.758E-4	2.673E-4	3.568E-4	7.67E-5	6.53E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.17E-5	2.232E-4	3.136E-4	2.866E-4	2.54E-4	6.805E-4	3.56E-4	3.568E-4	4.459E-4	0.0015591	
Ring-necked x Tufted Duck (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.0358171	0.0389124	0.0379575	0.0357613	0.0344453	0.0288383	0.0238022	0.0294685	0.0284208	0.0273391	0.0253451	0.0222187	0.0213684	0.01864	0.0179878	0.0125345	0.0080142	0.0062572	0.0050146	0.0030558	0.0026658	0.0019967	0.0025795	0.0022444	0.0026862	0.0030322	0.0032118	0.0030424	0.0039113	0.0036674	0.0030424	0.0021384	0.002525	0.0021134	0.0017842	0.0030504	0.0044926	0.0068394	0.0098241	0.014728	0.01778	0.0200416	0.0242292	0.0286578	0.0285918	0.0301231	0.0305686	0.0310962	
Lesser Scaup	0.0658117	0.0676737	0.0673733	0.0650228	0.0634733	0.0567143	0.0461812	0.0606662	0.0617458	0.053093	0.0461011	0.0347347	0.0270773	0.0242355	0.0186041	0.0134299	0.0091241	0.0069708	0.0061115	0.00532	0.0039407	0.0047973	0.0043797	0.003446	0.0037149	0.0038194	0.0029694	0.0028846	0.0034565	0.0031903	0.0023195	0.0030344	0.0022364	0.0025507	0.0018071	0.0028828	0.0046017	0.007482	0.0114017	0.0230776	0.0323515	0.0413253	0.0476964	0.0538941	0.0542258	0.058819	0.0577926	0.0603616	
Ring-necked Duck x Lesser Scaup (hybrid)	0.0	0.0	0.0	1.26E-5	0.0	1.66E-5	0.0	0.0	0.0	3.91E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Duck x Lesser Scaup (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23E-5	0.0	
Greater/Lesser Scaup	0.0177789	0.0200086	0.0200165	0.0201821	0.0179411	0.0165265	0.0143059	0.0173462	0.0177051	0.0165365	0.0152909	0.0127504	0.0103978	0.0087141	0.0077206	0.0057557	0.0045539	0.0027053	0.0025073	0.0017892	9.041E-4	7.52E-4	0.0011016	9.068E-4	8.859E-4	6.997E-4	6.06E-4	7.437E-4	6.367E-4	0.0011926	7.23E-4	8.146E-4	6.012E-4	6.802E-4	8.006E-4	0.001123	0.0013085	0.0022263	0.0036571	0.0063226	0.0085402	0.011251	0.0129273	0.0174858	0.0169524	0.0170748	0.0160758	0.0187092	
Ring-necked Duck x scaup sp. (hybrid)	0.0	1.73E-5	3.43E-5	1.26E-5	0.0	3.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43E-5	
Tufted Duck x scaup sp. (hybrid)	5.19E-5	1.73E-5	0.0	0.0	1.94E-5	0.0	0.0	0.0	1.93E-5	0.0	0.0	0.0	1.79E-5	5.35E-5	3.24E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23E-5	0.0	
Aythya sp.	2.205E-4	6.91E-5	8.58E-5	1.265E-4	9.71E-5	6.64E-5	9.82E-5	9.1E-5	5.79E-5	1.761E-4	7.62E-5	5.21E-5	3.58E-5	3.56E-5	4.87E-5	1.28E-5	1.63E-5	3.32E-5	2.24E-5	1.58E-5	0.0	0.0	0.0	4.53E-5	2.86E-5	0.0	0.0	4.51E-5	3.03E-5	0.0	0.0	2.04E-5	0.0	0.0	0.0	1.68E-5	2.18E-5	9.18E-5	7.17E-5	5.58E-5	1.206E-4	9.55E-5	4.064E-4	1.89E-4	3.56E-4	2.294E-4	4.46E-5	2.003E-4	
King Eider	3.372E-4	1.899E-4	1.029E-4	1.26E-5	1.942E-4	9.96E-5	0.0015	5.46E-5	0.0	0.0	0.0	0.0	0.0	1.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	0.0	1.512E-4	2.739E-4	1.019E-4	1.115E-4	3.433E-4	
Common Eider	0.0	0.0	0.0	0.0	0.0	1.659E-4	6.257E-4	3.64E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72E-5	2.916E-4	3.03E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.134E-4	0.0	0.0	0.0	0.0	
eider sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Harlequin Duck	0.0012579	0.0013638	0.0019039	0.0014922	0.0021941	0.0021737	0.0011656	0.0014015	0.0016411	0.0014286	0.001371	7.293E-4	5.906E-4	5.168E-4	9.407E-4	9.337E-4	3.917E-4	5.809E-4	5.597E-4	4.592E-4	3.941E-4	7.002E-4	6.717E-4	7.481E-4	9.716E-4	0.0011079	9.999E-4	0.0013972	0.0011522	0.0013715	9.338E-4	6.721E-4	7.214E-4	8.745E-4	6.634E-4	0.0013073	0.0011341	9.869E-4	6.693E-4	0.0013761	0.0010374	0.0019588	0.0016254	0.001172	0.0018075	0.0015036	0.0010479	0.0012158	
Surf Scoter	0.0692741	0.06959	0.0734623	0.0640744	0.0596482	0.0533128	0.0454083	0.0618493	0.0596799	0.0551087	0.0555841	0.0456357	0.0410366	0.0353019	0.0357322	0.029162	0.0238468	0.0212943	0.0225207	0.01881	0.0159948	0.0155071	0.0161754	0.0169353	0.0179174	0.0183679	0.020483	0.0217475	0.02271	0.0239423	0.020544	0.0196526	0.0175548	0.0147941	0.01512	0.0160231	0.0196498	0.0246265	0.0371689	0.0484984	0.0605052	0.0716146	0.07604	0.0832892	0.0792847	0.0764545	0.063835	0.0738929	
